"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:style name"
"R1E0V2K5KAUAB0","Mayank","Write this after 6 months of use got these pair of earbuds for 3k on sale. If you only want good audio no extra feature like anc and ambient mode. Then you can go for it considering you are getting this pair for 3k. Bass is punchy and clear you can also use the sony equalizer for increasing bass an treble.  I really love the sound signature they are not shouty some people might find this not loud enough, bass is thumpy . It fits well in ear canal. It's not the best option in 3k budget but it's sound will surely let you down. Plus there's a trust factor when a buy a reputed brands product.A tip: use the biggest eartip whilenusing these tws , it will give you a more secure fit , nice bass and treble.  In short it will enhance the experience","Reviewed in India on 22 January 2024","Really impressed by sony's sound signature","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2JWD0MRFMZW1Z","Tushar","Great TWS.Good for Music & Movies.Bass is good.Perfect fit in ears.Can be use in Gym, Walking.Worth for it's price.","Reviewed in India on 6 January 2024","Great TWS","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1UNJP94HLXD04","Maninderdeep Singh","Good product from Sony sound is very clear and crispBass is good and punchy not heavy bass but good Sony app is very good you change sound smoothly","Reviewed in India on 22 January 2024","Not heavy bass but Good and punchy Bass","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"RMHWQRZELTGIR","RakhuNathan","I have been using apple wired earphones for the past 2-3 years. I bought this to have a wireless option, still didint want to spend 24k on apple earpods. The clarity is very nice with apple music..but i can relate nice difference between wired [non-noice-cancelled] earphones [not even buds]. So if you are buying this after using boat or any headphones, you will love this..if you have known apple or any similar experience, then you will see it little average. For some reason, not able to connect this with my laptop on both linux as well as windows, Instead of spending 2.5k on boat, spending 2k more for this is definitely a good choice.","Reviewed in India on 17 December 2023","Good one for the price. Better than Boat, but not good like apple","4.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1578BOQDKYBX8","Tejinder","I bought this because i needed a pair of good earbuds urgently and this was the only one with next day delivery.The left earbud did make a ‘hiss’ noise while connected right out the box, but in a week’s use it kept glitching and randomly stopped working, failed to charge in the case.I’ll get it fixed from the Sony center and will be selling these on olx.TOTALLY WOULD BOT RECOMMEND THESE UNDE4 ANY CIRCUMSTANCES!!","Reviewed in India on 2 February 2024","LEFT EARBUD STOPPED WORKING IN A WEEK","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1CZ8KWUB8BLJD","Nirajsinh Desai","Not expected from Sony the sound quality is poor","Reviewed in India on 2 February 2024","Quality of sound output and Mike","2.0 out of 5 stars","","0","Black","WF-C700N"
"R1EIX3GF49WHO5","Vishal Jaysing Tungatkar","No1 Sony Changale aheMala khup avadaleCharging pan jast vel rahateKhup mast ahe tyamule sagalyani sony la pasant karun tech ghet java","Reviewed in India on 2 February 2024","Nice","5.0 out of 5 stars","https://m.media-amazon.com/images/I/81GprupbR3L.jpg","0","White","WF-C500"
"R21KQ2MQGDB4W4","Hansel D'souza","Worked fine for a few days and then the left earpiece won't charge at all. The right earpiece gets fully charged at 100% while the left one is around 50%. It wouldn't charge even if I try charging only the left one.","Reviewed in India on 31 January 2024","Left earpiece won't charge.","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RVMZNCHYRG368","Mohd Shoeb","Sound Quality is Good but when. Connected for Zoom call or teams call not able to function properly voice cracking n quality gets worst","Reviewed in India on 30 January 2024","Connectivity issue","2.0 out of 5 stars","","0","Black","WF-C700N"
"R4LCI9YL8ZP7F","Krantiveer Singh","Don't buy","Reviewed in India on 30 January 2024","Not working after some days  sir, only one side ear phone working, another side not","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71LcM9wVKhL.jpg","0","Black","WF-C500/Black"
"RFRVK8CS36GVT","Kamlesh prajapati","This product is similar hammer earbuds,  which price only 600Rs.So it's not for value.","Reviewed in India on 28 January 2024","Bad sound quality","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71hvLwsDmhL.jpg","0","Black","WF-C500/Black"
"R32E2BIZS7ICD8","Sunil Bahekar","Do not buy. Bought this earphone in october from Appario Retail. One side Stopped working. You can see in the video, orange light of one bud is continously blinking and not charging at all. Cheap product from Sony.","Reviewed in India on 25 January 2024","Cheap product from Sony. Not working after 4 months of normal use.","1.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R3VCGTXBML3BW6","nag","Wrost","Reviewed in India on 25 January 2024","Wrost service responce don’t buy it Bluetooth is worst I didn’t expected from Sony","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3V6KNU4CT2JIV","Omprakash atude","Bad","Reviewed in India on 25 January 2024","Bad","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RM8DGYKWQ7CNL","Tushar Dhameliya",false,"Reviewed in India on 23 January 2024","its not working","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71yZhoCkQNL.jpg","0","Black","WF-C500/Black"
"R1UBB3IQ1GFEI6","Maruthi Pallapu","Very less charging and battery backup and poor sound quality..Connectivity also not good,sound isolation option not working...","Reviewed in India on 22 January 2024","Don't waste your money...","1.0 out of 5 stars","","0","Green","WF-C500"
"R11AIU2B89IC6B","Abhishek","बाक़ी सब ठीक लेकिन अगर sound quality चाहिए, तो बहुत बेकार है.bass का तो अता पता ही नहीं है, आप चाहे कुछ भी कर लो.अब बाक़ी सब ठीक क्या है आप ख़ुद सोचे.","Reviewed in India on 21 January 2024","Use less","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71EGuPXnhvL.jpg
https://m.media-amazon.com/images/I/71KMhXNibDL.jpg","0","Black","WF-C500/Black"
"RAWNBIU8EYQFV","Vishwajit Shah","The sound quality is extremely good, the only feature that doesn't work as expected is ""Noise Cancellation"" mainly in public areas such as Park, Jogging, walking on the road","Reviewed in India on 19 January 2024","Poor Noise Cancellation","2.0 out of 5 stars","","0","Black","WF-C700N"
"RHT2DWLO8P3D1","Best Ear buds till now I have used.Best Battery , long lasting case charging and buds charging.Simply love it ❤️🫶🏻🥹","Good Product Love it l.Still the price is little high but it's worth it.A very good product by Sony 🫶🏻🥹❤️","Reviewed in India on 17 January 2024","Must Buy Product","5.0 out of 5 stars","https://m.media-amazon.com/images/I/71INl0mbrBL.jpg","0","White","WF-C500"
"R38KT6PKBS58DN","DEEPAK ","Is very sensitive for music","Reviewed in India on 17 January 2024","Very smart product","5.0 out of 5 stars","","0","Black","WF-C700N"
"RA0QNH0PLVATW","Vihan D","I really regret buying it. Since there’s no return I can’t return it. The noise cancelling is BS. and the sound quality is okay. I was used to Apple AirPods now I know why they cost so much and why Sony costs so less.","Reviewed in India on 16 January 2024","Not worth the money","2.0 out of 5 stars","","0","White","WF-C700N"
"R2VX5Y3PUY7U04","Placeholder","I was use for 10 days and it was not working properly then I reached service center and thay said we don't have any stock have to wait for 10 days  not satisfied with this one  I feel this much price is too high for worst one  instead of this I can buy  cheap one just brand names here not in service","Reviewed in India on 16 January 2024","one side earbug  is always problematic with this product","2.0 out of 5 stars","","0","Black","WF-C700N"
"R26DPK6IFJNU7Y","Vinay Kumar=Zero rating..voice is very low.Pls do not purchase ","Very very low volume.Zero.pls do not purchase any one","Reviewed in India on 15 January 2024","Ghatiya product","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1VF60O2JLZAQD","akshay Mahendra chavhan","Charging issue & Battery issue","Reviewed in India on 15 January 2024","Faulty product","1.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R23UM1S9Z3HU21","Amazon Customer","The Mic on these earphones are absolutely useless. Not consistent at all. DO NOT BUY if your primary purpose is Work related calls. You can use with your Mobile phone for listening to music however at the price point - it's expensive and very bad VFM","Reviewed in India on 13 January 2024","Useless Mic","2.0 out of 5 stars","","0","Green","WF-C500"
"RLTB428NH8KDG","Abhijit","Left buds not working also try for return it it is not accepted by Amazon","Reviewed in India on 13 January 2024","Defective","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2C0VIWIYCV94","Amit","Sound quality is very poor during call. Experience of Service center is even worst.","Reviewed in India on 12 January 2024","Worst Experience with Sony","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1THBPKG3L1TX","VIP.Amazon coustumar","Only battery 🔋 is good, not work 360’ sounding sound 👎, ANC average, sound quality like 1000-1500 Rs. price range earbuds.Over all I m not happy with this product","Reviewed in India on 9 January 2024","Not good in this price range","2.0 out of 5 stars","","0","Black","WF-C700N"
"R351BTTLOAWSUP","Ear bud not working ",false,"Reviewed in India on 7 January 2024","Waste ear buds","2.0 out of 5 stars","","0","Green","WF-C500"
"RML65KATVVTZ9","Ajay Sainath Rao","Quality is best and sound system is also good.","Reviewed in India on 7 January 2024","Quality","5.0 out of 5 stars","https://m.media-amazon.com/images/I/51qvO5eLSrL.jpg
https://m.media-amazon.com/images/I/61F3n3-yvKL.jpg","0","Green","WF-C500"
"R1QFCOUWHDYLT8","Sunny","Liked it","Reviewed in India on 5 January 2024","Worth buy","5.0 out of 5 stars","","0","Black","WF-C700N"
"R3C1J6OHCMMKIK","ashish k.","Pls do not buy this product everything is good as per the price . Little bit uncomfortable for long term usage. Main issue is with left earbud it won’t charge after some time period . I searched this problem on YouTube comment section.Some user get it within warrenty period but i got this after warrenty period . So if u wanna take risk spend ur cash . Product is good for 3000 INR","Reviewed in India on 3 January 2024","Please read this before u buy","1.0 out of 5 stars","","0","Green","WF-C500"
"R3LZBC5N7N0G5J","ashik p","The sound is bad. Anc not working. No quality for the product..I wasted my money","Reviewed in India on 3 January 2024","Worst product","1.0 out of 5 stars","","0","Black","WF-C700N"
"R2L0H1GO0HHH6F","Amrinder Sidhu","After 1.2 years one side stopped working . I had purchased it for 4500 in sale . Now in sony care they are saying that it will cost 6000 to change one earbud, they can't repair it. It can be replaced only. WTF it is more expensive than i bought it ,really a big loot. Stay awareI think i had to use it with only one side😭","Reviewed in India on 3 January 2024","One side stopped working","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71exthiGa8L.jpg
https://m.media-amazon.com/images/I/71exthiGa8L.jpg","0","Black","WF-C500/Black"
"R1WZ8SN0405BG8","Perfect fit & finish","Sony always the best. Best quality product always from Sony.","Reviewed in India on 3 January 2024","Sony always the best","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RGJ2MB2P3N9HG","Amit Verma","Sound quality is good.But it is worst for calling, specially outdoors.Unless you are in silent environment, the other person over call won't be even able to hear your voice, all surrounding noise is amplified.My earlier earphones used to connect to my laptop and phone simultaneously, but this one ....Nah!!You need to disconnect from one device to connect to second device, it's annoying when you frequently want to switch from laptop to phone and vice-verca.Overall: apart from sound quality and backup, nothing is good. No option to return. Just ordered scullcandy rail ANC, hoping they are good.","Reviewed in India on 2 January 2024","Sound good, mic is worst. Misses 2 device connected simultaneously feature.","2.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3746E4XW47F21","PremChander P","One side gets disconnected frequently..Need to pair it again to make it work.Sony app doesn't show correct battery percentage.not a value for money product.","Reviewed in India on 1 January 2024","One earbud gets disconnected","1.0 out of 5 stars","","0","Black","WF-C700N"
"R1TZLZU0Q347A9","Raj","Got in good offer and best for calling without lags.Thanks sony","Reviewed in India on 1 January 2024","Best product","5.0 out of 5 stars","","0","Sage Green","WF-C700N"
"R2ICQQUDQEWQYV","Padmadevi","Nice one","Reviewed in India on 1 January 2024","Sony","5.0 out of 5 stars","","0","Lavender","WF-C700N"
"R2N6YJSSKSD3AT","akshaya kumar behuria","Very good product. Recommended","Reviewed in India on 1 January 2024","Nice Product from sony","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61rvlsYE4JL.jpg","0","Lavender","WF-C700N"
"R2NH76J6UZ9DXU","Deepak Salaria","Good","Reviewed in India on 31 December 2023","Nice sound quality","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2W6HC7Y47KQQ4","Very bad ","Bad","Reviewed in India on 30 December 2023","Bad product","1.0 out of 5 stars","https://m.media-amazon.com/images/I/6145UtFWDoL.jpg
https://m.media-amazon.com/images/I/61wvaBeNSkL.jpg","0","Black","WF-C500/Black"
"R1X2LX5U80FH3U","Tanuj","If your not a big fan of bass and treble ,and wants to experience the best sound, for a lower price,Go for it.","Reviewed in India on 29 December 2023","Clean and clear audio","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1HQEZUDH5UPF0","parvej iqbal shaikh","Very bad productBad call quality","Reviewed in India on 28 December 2023","Bad call quality","1.0 out of 5 stars","","0","Black","WF-C700N"
"RTRV045Q268OJ","Rajat","Sound quality bad","Reviewed in India on 27 December 2023","Sony erarpoad","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3MJHHVGZZVU49","Navin","Great audio quality and decent noise cancellation makes them a great pair of buds. The fit could be tricky for some but they still hold on without any discomfort","Reviewed in India on 27 December 2023","The best at this price range","5.0 out of 5 stars","","0","Black","WF-C700N"
"R386ZC3OGDL88M","Sasikiran reddy","Waste product Noise Cancellation is not working on calls...sound and base Good..Bit Noise Cancellation is very bad ..if you looking for only sound and base is good but not calls","Reviewed in India on 27 December 2023","Noise Cancellation is not working on calls","1.0 out of 5 stars","","0","White","WF-C700N"
"R2UZCOB7PAN1YV","Sourabh","Pairing issue. Doesnt get paired easily and multi product pairing doesn't function. Waste of money. Sound quality is kind of good.","Reviewed in India on 25 December 2023","Bad Product","1.0 out of 5 stars","","0","Black","WF-C700N"
"R3EYBWFH738PSD","Bhargav","When it's not working I asked amazon to return the item within the return period but they are not accepting mainly it's not for calling purpose other person can't able to hear a thing while we are speaking from this worst purchase ever","Reviewed in India on 24 December 2023","Don't buy it's worse product ever","1.0 out of 5 stars","","0","Black","WF-C700N"
"R1J2QB7H4LKVWZ","Prem rawat",false,"Reviewed in India on 24 December 2023","Fine art you","5.0 out of 5 stars","","0","Black","WF-C700N"
"R1OR451YSJ68X1","Krish Va","Don’t like the sound, it’s like mono, no bass at all. The Sony sound app is not great you can’t customise your eq. Had high expectations given it had 6 microphones, disappointed purchase!","Reviewed in India on 23 December 2023","Sound, just like mono.","2.0 out of 5 stars","","0","Black","WF-C700N"
"RPVN9C8A5VFZ4","Amazon Customer","I acquired Sony WF-C500 Truly Wireless Bluetooth Earbuds item on March 7, 2023, via Amazon.in. Unfortunately, one of the earbuds malfunctioned shortly after, rendering it unusable. Upon returning to India, I took the initiative to bring the device to the Sony Service Centre (Expert Zone, Calicut) on August 25, 2023. They were able to replace the product within a span of two weeks (#JB1174791). Subsequently, I returned to overseas location after my vacation, and now again the left earbud is become faulty.I am currently experiencing distress as a result of this product that I am unable to utilize after purchasing this device.","Reviewed in India on 22 December 2023","Continued Issues with Headset , Left earbud not working","1.0 out of 5 stars","","2","Black","WF-C500/Black"
"R1WNAVWYDQ9RD5","The Man","One side issue. Main right side. Jabra is much better. This has no sperate control. Right side bud is mandatory. Waste for 4000. No service centre also","Reviewed in India on 21 December 2023","One side stopped working or not charging","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71rsCN4uonL.jpg","0","Black","WF-C500/Black"
"R3AYTG2SNQSO26","Santu Kumar Mondal","Reach Sound Quality...Premium Feeling...","Reviewed in India on 20 December 2023","Great","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1KLDSRXB8EBDZ","Shivam","Not a good deal 6000 rupee totally waste off money","Reviewed in India on 20 December 2023","Not worth","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R10KSIUW3CBJW6","Ashish","Don't buy these kind of product from amazon","Reviewed in India on 20 December 2023","Low quality and not supported by amazon plz don't buy these kids d of product through amazon","1.0 out of 5 stars","","0","Lavender","WF-C700N"
"R6BHOJG9PBSPQ","sharath kumar","A good example of this is that when you talk to someone using the earbuds, the earbuds will capture the next person's voice instead of your own, and customer support and Sony support will not accept returns on this point, but other than that, the sound quality is really good and the fit in the ears is perfect.","Reviewed in India on 20 December 2023","Noise cancellation is not available","2.0 out of 5 stars","","0","Green","WF-C500"
"R2P7PSXM79K628","shafivulla","Good product spicer, Mike is very good","Reviewed in India on 19 December 2023","Good product","5.0 out of 5 stars","","0","Sage Green","WF-C700N"
"R3OS3LYO4XJ9Y2","AP","After 3 months of use, the left bud started to disconnect on its own, progressing to the point where I had to put it back in the charger case and then take it out to let it reconnect and finally, it stopped charging at all. Basically, rendering it unusable. Utter disappointment, as o read through the forums for solution instead learnt many suffered just like me. I bought Sony for its audio but sadly, would not recommend these. Instead go for others, never faced such an issue with Blaupunkt, despite a more rough handling, comparatively.","Reviewed in India on 18 December 2023","Disappointed","2.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2LT03VRE4ATAK","Amazon Customer","Worst product from SonyANC is just written on  dosent work in real life","Reviewed in India on 18 December 2023","Worst just wasted money","1.0 out of 5 stars","","0","Green","WF-C500"
"R1BOHFZJG9LQMU","Amazon Customer","The right piece stopped working after 14 months of light use.Service center it will cost 3500 to replace it!","Reviewed in India on 17 December 2023","Bad quality","2.0 out of 5 stars","","0","Black","WF-C500/Black"
"R31WV1L9VU8LTZ","abhishek attri","The sound quality is awesome and got best deal on this","Reviewed in India on 17 December 2023","Worth investing in this","5.0 out of 5 stars","","0","Black","WF-C700N"
"RG5E0RQMZ67DG","Rakshit D.","wrost product ever! one earphone turning off by itself. bad sound quality. dont buy this product.","Reviewed in India on 14 December 2023","wrost product ever!","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RTK71B4KJGH49","vivek","Very bad product in 2 month one side not woring.connecting problem..master not work","Reviewed in India on 14 December 2023","Not working..","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RY33D61RWBPSK","shiva","Amazon gave defective product and when I asked them to refund everyone is saying cock n bull stories and hence refund cannot be issued.I'm worried now. I don't know to whom I should contact or complain","Reviewed in India on 13 December 2023","Gave defective product","1.0 out of 5 stars","","0","Green","WF-C500"
"R3KLST0IIADI9J","Kartik","Even my old Rs.2000 earbuds sound better than this..noise cancelation is between bad to manageable...and in view of the price I feel like I've been scammed pretty hard..the material quality feels cheap but is actually durable. I had a wf xb700 and it was way more durable and felt premium and also the sound quality was just perfect and also loud if needed..absolute chef's kiss.I regret buying this so bad that when Alexa asked me to rate this product, I took my mobile and started writing an essay..trust me..this is easily one of the worst Sony products for this price..if you're a fan of Sony buy anything other than this product( don't buy wf c500...it's even worse..but better priced than this ig).Hope this review helps you and makes you take a better decision.-A college kid","Reviewed in India on 11 December 2023","The only Sony product with unsatisfactory sound quality!","1.0 out of 5 stars","","0","Black","WF-C700N"
"ROC1LUX1TNA76","Amazon Customer","First of all Sony is known for best sound, I have purchased this earbuds in Rs 3000 and it does not have that 300 Rupees sound not bass not sound clearity.Worst part that you can not use for half an hour as it gives headache and discomfort to your ear, not reccemonded at all.","Reviewed in India on 9 December 2023","Unhealthy","1.0 out of 5 stars","","0","Green","WF-C500"
"R3UBY4CT85Z6LL","GOKUL R","In Showroom, demo peace i checked, sound quality good impressed, based on that check, I ordered same product online,Because offer is available in this platform, so purchased, then unboxed, tested, output sound is low...disappointing...Now am trying to sell on cashify....","Reviewed in India on 7 December 2023","I expect this product, now disappointed","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2I1RGYSNYAPZG","shijith","Volume control is not working after few months ..Better buy it from sony stores if you are interested quality products","Reviewed in India on 7 December 2023","Better buy from sony stores if u are interested in quality products","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2LCVMQYJT94Z","Amit Pendse","Right ear bud has issue with battery… discharges in one day…. Even when charged it does not connect to blue tooth","Reviewed in India on 5 December 2023","Right ear bud got Defective in 5 months","1.0 out of 5 stars","","0","White","WF-C500"
"R1XTN3G8B4DUWS","Mayuri","Left bud stopped working after 1 year. Sony Service says it will need replacement, which itself costs 90% pf product value. Expected better from brand Sony .","Reviewed in India on 27 November 2023","Stopped working after year, repair cost equals new item value.","1.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R1RYKJLIRE759G","Nitin Arde","Delivery a used and not working product and poor customer service","Reviewed in India on 26 November 2023","Used and one birds not working","1.0 out of 5 stars","https://m.media-amazon.com/images/I/81U6QIOxzuL.jpg
https://m.media-amazon.com/images/I/81n8TRzCNaL.jpg","0","Black","WF-C500/Black"
"RYQFZ32ENQH6P","Vasu","Weste no bass and voice problem","Reviewed in India on 25 November 2023","Worste","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RXGYUX37KBI8L","Ravi","Not good","Reviewed in India on 24 November 2023","Dont buy low quality sound","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RCPQHAFU4EXEJ","ARUN KUMAR","This earbuds not able to purchase because that sound quality is poor","Reviewed in India on 23 November 2023","Sound quality","1.0 out of 5 stars","","0","Lavender","WF-C700N"
"R2V7U8JXE2FW9P","sanjay","Dislike","Reviewed in India on 23 November 2023","Left side buds not working","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3KX827T5HUBG7","Amazon Customer","It doesn't fix with ears, if you bend forward then it will fall from ears. My friends also facing the same problem.","Reviewed in India on 23 November 2023","Unfit","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"ROY559SHOKZYD","Raghavendra M","Buds don’t work, some times it works and sometimes not.Don’t go for Sony","Reviewed in India on 22 November 2023","Worst Product","1.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R14OQF3DP5CBW0","Vinoth","Worst concept from sony. If you loose/damagr any one ear buds that's it. You can't use the other one. To pair it with a new device you need both the earbuds to pair it. Else you cannot use it. Worst product concept. So guys pls be careful in using the earbuds don't loose or damage any one too.","Reviewed in India on 21 November 2023","On Product","1.0 out of 5 stars","","0","Green","WF-C500"
"R3CU6DOCGNWTQ5","Sathyaraj Annasamy","Very very poor","Reviewed in India on 21 November 2023","satyarajsathyaraj@gmail.com","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3L03P9HRAGYBY","Amazon Customer","Worst headphones ever. Picks up only surrounding sound and not the voice of the person speaking.","Reviewed in India on 21 November 2023","This product should be taken off market","1.0 out of 5 stars","","0","Green","WF-C500"
"R3CNI3IJ1BQ8KW","Vinit j.","Right side of the earbud not workingReally disappointed with sony..","Reviewed in India on 20 November 2023","One side not working","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R24L7TKP35CIGU","Shanfarbasha","Worst product unable to connect to devices service center response very bad don't buy","Reviewed in India on 17 November 2023","Worst product","1.0 out of 5 stars","","0","Lavender","WF-C700N"
"R2F8SCVFYR9YND","Amazon Customer","Sound is good but is to low","Reviewed in India on 17 November 2023","Sound quality","1.0 out of 5 stars","","0","White","WF-C500"
"R257J1800N2N9M","Niladri","I can't speak via this pods while I am outside as it doesn't not have noise cancellation feature much. The person on the call complains that a lot of background noise is coming & they are not able to listen to my voice properly. It is good when you are talking in a quiet place. The sound quality is decent.","Reviewed in India on 15 November 2023","No noise cancellation","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R26Z6TAROEHSW3","Satish Bachapai","This product is not supported to my i phone x due to that I want to return it but no response","Reviewed in India on 14 November 2023","Not supporting to i phone","1.0 out of 5 stars","","0","White","WF-C500"
"R34RUGKOWWJBOY","Abhishek","Worst ever product by sony. Firstly u can use this while in stationary position u can't use it in gym or anywhere else super slippery. Secondly it stops connecting to phone anytime around and u can't do anything","Reviewed in India on 13 November 2023","Worst Product by sony","1.0 out of 5 stars","","0","Black","WF-C700N"
"RJKL95V3W2E5P","Jeswin","Bought at 5200RsNot comfortable. Can't wear for long duration.Sound Quality is good.Uneven battery on each buds. (70% left Right 100% 😭)Please buy oppo earbuds at less than 5000. They are good.","Reviewed in India on 13 November 2023","Not great","1.0 out of 5 stars","","0","Black","WF-C700N"
"R2IUU0HLP2JTII","Amazon Customer","Noise disturbance from us is horrible while talking in call. Second person unable to hear first person voice properly even  because of fan sound only, don’t talk any commercials calls and office call with this buds,It is good for watching movies and YouTube.","Reviewed in India on 13 November 2023","Noise cancellation is not in minimum support","1.0 out of 5 stars","","0","Green","WF-C500"
"R30EAOVB93YG94","Dr. R.Ramachandran","I got a fake product. Kindly give me a solution.","Reviewed in India on 13 November 2023","Fake Product","1.0 out of 5 stars","","0","Black","WF-C700N"
"R2VEX5KVSR83S8","laxman","Amazon is selling defected products...By name of festival offers.Very worst product of sony ...While calling getting resound ...Don't waste your money","Reviewed in India on 13 November 2023","Don't buy","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1FCF9XODHMT3M","Dhruv","Bluetooth dont disconnect and sometime even kne earside wont work.","Reviewed in India on 12 November 2023","Dont buy it","1.0 out of 5 stars","","0","Black","WF-C700N"
"R2AYP140C4I017","Placeholder","Product not working waste of money and time, amazon denied the return, forced us to reach sony service in a week","Reviewed in India on 12 November 2023","Faulty product Blue tooth detection failure unable tp pair","1.0 out of 5 stars","https://m.media-amazon.com/images/I/613QcN+0IDL.jpg","0","Black","WF-C700N"
"RSXZ2RQLRF3VK","Amazon Customer","Call quality is not good. Do not waste your money on it, If you are contineous caller","Reviewed in India on 10 November 2023","Call quality is not good","1.0 out of 5 stars","","0","Green","WF-C500"
"R30O9XA6COC0XP","Pradeep","Bad","Reviewed in India on 9 November 2023","Bad","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R124L83K2R8S3U","REENURin","Stopped working right side ear bud after week","Reviewed in India on 8 November 2023","Stopped working after one week","1.0 out of 5 stars","","0","Black","WF-C700N"
"R341DSL9KG5QRE","VC Gogelescu","I tried to connect these to several laptops - both android and Macbooks. It does not work. The AppStore doesn't even have the app for the headphones available - only for iphone.","Reviewed in India on 8 November 2023","Does not connect to laptops","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1UGUUVW9GMJ2W","Juned","I got fake productsThey wrote AnC But those are cheap quality earbuds","Reviewed in India on 7 November 2023","Fake product","1.0 out of 5 stars","","0","Black","WF-C700N"
"R1PR4SP6QQF01B","It seems not valued which is money spent. Local markets also selling with the same product high quality. Don't buy from Amazon. ","There is no anti noise cancellation option.Voice is not hearing properly. My opinion is price is huge quantity is less. Not workable product. I want to return it but, Amazon customer care said that there is return policy. I am not using the this product. I threw in dust bin.Don't buy.....","Reviewed in India on 7 November 2023","Worst product .. Don't buy","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1PM0TQKW875ZS","RIZWAN","Waste of purchase . No noice cancellation.  Expensive but no use of purchase .other products (ear buds) are better to buy.","Reviewed in India on 7 November 2023","Noice cancellation","1.0 out of 5 stars","","0","Green","WF-C500"
"R3O7790U2QOVBX","Amazon Customer","Sound quality no value for money waste","Reviewed in India on 4 November 2023","Sony airpod WF C700","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61xRxqvWnfL.jpg","0","Black","WF-C700N"
"R2GP3QIOIIS50H","Koushik Ghosh","Sound Quality is worst. Don't spend on this earbud, and Amazon also will not support. Better go for realme earbud.","Reviewed in India on 4 November 2023","Don't buy this product, worst product from Sony. Not worth of money , better to buy earbud of 1k.","1.0 out of 5 stars","","0","Black","WF-C700N"
"RL37VXMJVS5SS","Placeholder","I am bass lover so that planned to buy a sony erabuds. But this earbuds have no bass. If you are not expect bass then you can go for this.","Reviewed in India on 3 November 2023","Sound QUALITY IS NOT GOOD. Bass sound is not good.","1.0 out of 5 stars","","0","Black","WF-C700N"
"R2WY0V96J89C94","parvinder singh","left wireless earbud not working","Reviewed in India on 1 November 2023","Worst Product Ever","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2MKYWM383XM1E","gulam sarwar qazi","Don't waste your money I ordered it it came with mfg defect, battery drains very quickly, when I tried returning it amazon policy changes, they are not taking it return","Reviewed in India on 1 November 2023","Product coming with defect Amazon doesn't return","1.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R2ZRCLKESB39Z0","𝐀𝐩𝐮𝐫𝐚𝐯 𝐓𝐮𝐥𝐢","Airpods does not connect easily, so hard time dealing with this device!","Reviewed in India on 1 November 2023","They do not connect to the source device, definitely not a recommendation to anyone","1.0 out of 5 stars","","0","Black","WF-C500/Black"
