"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:style name"
"R25ZRZWWCPCPAX","Flofemme","I ordered this hands-free on 15th Jan 2024 and after 1 week it is not working. In one line waste of money. Don't Buy Boat from Amazon, this is my 2nd experience.","Reviewed in India on 31 January 2024","Duplicate Product","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"RR18GDTRJS5CM","Kamlesh C.","Stop working after one month... Extended warranty could not responding","Reviewed in India on 31 January 2024","Bad","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1O3MTIET96YWY","Bad quality, bad experience ,bad service","Plz give me my refund","Reviewed in India on 31 January 2024","Wrost product","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R1M8T2GOE3JBF5","Ravish Tiwari","Low battery backup","Reviewed in India on 31 January 2024","Low battery backup","1.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R3DJDJTFAW2IL3","KALYANI SARMAH","Dislike  . Very ordinary product  .","Reviewed in India on 30 January 2024","Charging defective.","1.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"RA3SQP7QDVD50","sanjay kumar","product automatically get disconnected again and again.while using the airpodes.such a time waste and money waste product.","Reviewed in India on 30 January 2024","such a time and money waste product","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"RIX7ZPILGG28W","akash Avinash patil","got defective product but amazon forcing to replacement it not accepting replace","Reviewed in India on 30 January 2024","stopped working within a day","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R2FZT2GVJU1GOS","Archana","Left side speaker was not working return back requested for a refund have not received till now and it is already going be 2months","Reviewed in India on 30 January 2024","Boat airdopes","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R22C3KAY6EPJWJ","Ankit Verma","Total waste of money.. Worst quality.. One side stop working always.. disconnect automatically.. win't suggest anyone to purchase this","Reviewed in India on 30 January 2024","DO NOT BUY IT","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"RD5G8L7NGJCE7","Soundharapandiyan","Few months ago,  I purchased a boat airdopes 141 in amazon shopping app,  My boat airdopes 141 is not working properly. Within a few days of purchase my boat airdopes 141 was wasted. So I request you to help me fix my  airdopes","Reviewed in India on 30 January 2024","Can  i  trust  amazon for next order","1.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R8OVFHOMU7ML7","Steve Raju ","I bought the product on 2023 June since then I was taking good care of the product but suddenly on a fine day ie; 2023 December the buds stopped getting charged the case was getting charged I took it to a shop where they said it was the buds battery which got damaged . I gave it for warrenty and got  a new one when I reached their service centre it was surprising to see that majority of the people where there with the same exact product so buyers beware if you have time to claim warrenty","Reviewed in India on 30 January 2024","Unsatisfied with quality","1.0 out of 5 stars","","0","Pure White","Without ANC"
"R3D0733C0BUUPW","sumit","Not liked total waste ...it is not connecting with bluetooth","Reviewed in India on 30 January 2024","It is not connected","1.0 out of 5 stars","","0","Green","with ANC"
"R399OWDYRT27S1","Gunjan dhingra","its been 6 months of purchase and they are not working now so bad experience","Reviewed in India on 30 January 2024","Poor","1.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"RJ3APFD20T8VF","Ayush Chandra","shetty earbudsss","Reviewed in India on 30 January 2024","dusnt wurk no moree","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3216H215IUMVR","Sneha","Left earbud is not working and the case have so many scratches","Reviewed in India on 30 January 2024","DONT BUY THIS","1.0 out of 5 stars","https://m.media-amazon.com/images/I/611-WWUg8ZL.jpg","0","Gunmetal Black","with ANC"
"RZ11EOEBCQOWW","Prince Arora","He has not giving orignal product the quality was very bad please return my product & refund my money.quicklyThank you","Reviewed in India on 30 January 2024","Not supply orignal product","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61VuMs8fRSL.jpg","0","Gunmetal Black","with ANC"
"R1FVXGKQX8146P","sahil saini","One side working only 3 month then after 3 month not connected","Reviewed in India on 30 January 2024","Very bad product","1.0 out of 5 stars","","0","Pure White","Without ANC"
"R2AA865PK8V5ZV","Vikash shivaay","Very very very bad bad product","Reviewed in India on 30 January 2024","Very very very bad bad product","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"RS5AA98DPYHXH","arti chamoli",false,"Reviewed in India on 30 January 2024","With in a month they stop working bad product","1.0 out of 5 stars","","0","Pure White","Without ANC"
"R2LSEPJ3LLVA95","I never shop any product from amazon i bought various products from Flipkart they were good but my firt experience on amazon to bad my earbuds i not working various scratches on it used gadgets very bad","Bad experiance damaged  gadget","Reviewed in India on 29 January 2024","Damaged earbuds","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R1CG6D7VCYZCRR","Sandhya Tiwari","Earlier I have used boat products and they were fantastic but this time while buying boat airdopes 141 anc , there is no proper bass effect so due to this reason I am rating it on lower side and returning the product","Reviewed in India on 29 January 2024","Bass effect is very low","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R2GN6D5YHQ8Q7H","Ansh Dixit","In very bad condition","Reviewed in India on 29 January 2024","Terrific","1.0 out of 5 stars","https://m.media-amazon.com/images/I/51t57mXr4IL.jpg
https://m.media-amazon.com/images/I/51t57mXr4IL.jpg","0","Gunmetal Black","with ANC"
"RJON5V77LTJ4R","Nandeesh","Worst item..sound doesn't work","Reviewed in India on 29 January 2024","Worst item..sound doesn't work","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R2B2YTEA3H16FD","Really disappointrd 1 day back I bought it and now I want to return it bcz the sound quality over calls isn't good but there is no return policy my money is wasted","Sound quality over calls isn't good and even I can't return it bcz there is no return option there only replacement option is there my money is wasted","Reviewed in India on 29 January 2024","Disappointed","1.0 out of 5 stars","","0","Olive Green","Without ANC"
"RCU0XIVI9HCV9","Siddharth Chauhan","Left side of the earpiece stopped working within 3 months, customers should go for better brands.","Reviewed in India on 29 January 2024","Poor Product","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1V2VBLWHYO43T","Amazon Customer","Poor quality","Reviewed in India on 28 January 2024","The product broke in just less than a week","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71t85wshPoL.jpg","0","Olive Green","Without ANC"
"R2UF4RN0U2W62D","Harshith","Don't buy this waste of money not worth it","Reviewed in India on 27 January 2024","Waste of money","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R3NGDU3EHBL0LP","Vijay Govindsiva","Even though d charge was full in d device it's always shows 60 percentWorst device charging failure and sometime connectivity also not proper","Reviewed in India on 27 January 2024","Charging problem","1.0 out of 5 stars","","0","Olive Green","Without ANC"
"R1TMSKGY7ZVZ8M","DO not buy","Worst product Don't buy 😔 waste of money returned it once again got defective product now not returning","Reviewed in India on 27 January 2024","Worst product","1.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R13B2LP5L9FL37","Tejveer Singh","Very poor item.... No bass no sound clarity..... It is very worst item..","Reviewed in India on 27 January 2024","stejveer820@gmail.com","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R6RYKK4BWVRQG","Amazon Customer","Fraud","Reviewed in India on 27 January 2024","Fraud","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3OLL6947K9VTS","Selva","previous play, pause and play all not working in the first day itself also my reset button is not pressable and the worst part of this is I could not replace it.","Reviewed in India on 27 January 2024","Don't buy","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R2IUF1XRJP3YXW","Christin Joseph","Its very disappointing that i have recieved airdopes which is not even turn on blue light when we open the case..and it didnt pair each other....","Reviewed in India on 27 January 2024","Please Pay attention....","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R5EOM30KDED10","Piyusha Kaushik ","1 side not working just after one week of purchase, was fine for a week, return window closed, no customer support also, the product is not under warranty claim when searched online to claim warranty as when you buy the product and enter its serial number for warranty claim in boat website it shows that the product is airpords148 and not 141 and due to this  mismatch warranty claim not available.","Reviewed in India on 26 January 2024","Worst product","1.0 out of 5 stars","","0","Pure White","Without ANC"
"ROMJJ8Q8XTKRT","Very bed performance after one month ","Very bad exprience","Reviewed in India on 26 January 2024","No video","1.0 out of 5 stars","","0","Green","with ANC"
"R2UKB2YY7JWK6K","Good iteam but ","Please helpline numbers  give mein Kurnool contact number please in no customer services please customer Kurnool service in Kurnool contkurnool Bolt  service","Reviewed in India on 26 January 2024","Batteries very good but item is very worst","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1LGR17EHBE3UV","manoj kumar jat","Meni jo ye eairbrds magvayi unme avaj fat fat kr aa rahi m isse product ko 0 rating deta hu","Reviewed in India on 26 January 2024","Quality is bed","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61sw1yXgxjL.jpg","0","Bold Black","Without ANC"
"R2V3KXD2TKVB6V","Leb side charging not warking he his prodecat problam","Boat mujhe pasand nahi aaya bhut ghateya hai boat ka prodect Maine suna tha bhut aacha prodect hai lekin bahut ghateya hai","Reviewed in India on 26 January 2024","Tum log ka cumpnay ka name bas chalata hai samaman bhut ghateya hai amazone ka","1.0 out of 5 stars","","0","Green","with ANC"
"R2PM6YJ2RHDCMR","DEEPAK KUMAR JANGID","It is not be good and don't torn on please Do you chenge this productCall me now","Reviewed in India on 26 January 2024","Not working","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71dRrJHOXML.jpg
https://m.media-amazon.com/images/I/71u+LhPpfhL.jpg","0","Bold Black","Without ANC"
"R170ZOYS3FQ80E","Poor Sound quality ","Poor sound quality","Reviewed in India on 26 January 2024","Poor sound quality","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R3GB6HDI3AVCSZ","VIPUL PATEL","I have purchased this item, but one side voice not working properly, then I have replaced this item,but in second time also one side voice not working, then finally I returned this item....","Reviewed in India on 26 January 2024","Horrible Experience","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3GXMNWPXFB8NL","Sumer kumar","As mentioned charging not durable more than 1 hour","Reviewed in India on 26 January 2024","Charging not durable","1.0 out of 5 stars","","0","Olive Green","Without ANC"
"R26G4ZG0N0F4C4","Yeh product acha nahi ha isa mana kuch samay pahla hi liya tha 1 mahina something pahla aur iska jack kharab ho gaya jissa mujha ab bhut dikat aa rhi ha ","Jack kharab ho jata hai iska charging related bhut issue hoti ha","Reviewed in India on 26 January 2024","Not good product","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3D17KENB4OLKJ","Anjali Mishra","Not good","Reviewed in India on 26 January 2024","Products","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R2EIWCVVS1FWNH","Aayushi Sharma","Worst regrettable waste of money only right bud working don’t buy this i just wasted my money in it week strength","Reviewed in India on 26 January 2024","Worst","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61-qodx0RoL.jpg","0","Green","with ANC"
"R2Z9AE3SKW43K6","suresh","Don't buy this modelFrom day 1 there was a problem I placed for replacement but they didn't given it","Reviewed in India on 26 January 2024","Very worst....not at running","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61sDbG3KRmL.jpg","0","Olive Green","Without ANC"
"RNJS9A13RXOXP","Mak","I tried a number of times to charge the product first and use it but some how I guess I’ve received a defective product which makes me very under confident to replace this product . Both the ear plugs are unresponsive and doesn’t connect with y phone . Packaging is great , but the product is defective .","Reviewed in India on 25 January 2024","Received a defective product","1.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R36RSK1IAS9GNG","MALLESH KAKANI","Calling no clear vice ,don’t buy this product","Reviewed in India on 25 January 2024","Waste product","1.0 out of 5 stars","","0","White","with ANC"
"R14YE6F2Q71249","Ashik Paul","Not working after 1 year and 2 month of usage. Boat gadgets very bad now a days.","Reviewed in India on 25 January 2024","Bad quality","1.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1THXF8KI4EMFX","Ishaaan","It's case stopped working the next day after I got it. It's sound quality is very average. And looks very cheap.","Reviewed in India on 25 January 2024","Didn't even last 24 hours","1.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"RPF3ZP45MKE9I","Vishnu yadav",false,"Reviewed in India on 25 January 2024","Warna","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61JPKHjXIPL.jpg
https://m.media-amazon.com/images/I/61XkcVHOoML.jpg","0","Gunmetal Black","with ANC"
"R27OTUMW6CFNPY","Naveen kumar D","Not worth","Reviewed in India on 31 January 2024","Not worth","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R3EVEV0O4R370C","Sumanth Daggumati","Sub standard product","Reviewed in India on 31 January 2024","Sub standard product","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"RS906HBV8PBBX","Rabikumar","Ok, After few day,it shows some mistake, like after insert buds into the box , disconnect not done sometimes,  and after wearing it in ear connect time very slow not quick after few month, I use it till 4 months","Reviewed in India on 30 January 2024","After few day,it shows some mistake, like after insert buds into the box , disconnect not do","2.0 out of 5 stars","","0","Olive Green","Without ANC"
"R2DND78V1VM6R6","I am experiencing problem in connecting it with mobile or laptop.it fails to detect the device. it's my unexpected bad experience from Boat product. ","Experiencing problem in connecting it with other devices, it takes time, need to move up, down or close to get it connected. unexpected bad experience from Boat product.","Reviewed in India on 30 January 2024","Unexpected Bad experience","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R2UZ60G5SBCO6D","GANESH JARE","Don't cheat with customer","Reviewed in India on 30 January 2024","Very bad","2.0 out of 5 stars","https://m.media-amazon.com/images/I/61oj6DxRK-L.jpg","0","Green","with ANC"
"R2I91G34BIP7TT","Sagar Khetre","Doesn't meet the expectations. Doesn't eliminate the external noise as per the expectations. Bass system is poor.","Reviewed in India on 30 January 2024","Doesn't meet the expectations","2.0 out of 5 stars","","0","Green","with ANC"
"R3D89HDFUS4W2L","CP Singh","Ear pod is giving just 10 mins battery backup. Also the case battery backup duration has gone down by 70% after 6-7 months of use.","Reviewed in India on 29 January 2024","Backup is just 10 mins after 6 months only","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1Z6HFGEYRXBG7","Amit shukla","Please return it","Reviewed in India on 29 January 2024","Does not close the shutter of the buds","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R2IK7XQLFP4XDT","JOSHIAHDAS","I am very sorry to let you know that i purchased this product on 10.10.23. for my wife as gift  on wedding anniversary.As she had another set she did not use this set at once.Of late when used she found the following:1. The left bud is not working nor getting  charged2.  sometimes scratches sound is coming  from left one3. Taking too long to recharge the whole  system4. But the right side is working fine. WILL YOU PLEASE ADDRESS THE PROBLEM AND OBLIGE.  THANKS.","Reviewed in India on 28 January 2024","complaint","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71KxTQx1BrL.jpg","0","Cider Cyan","Without ANC"
"R2DDC2B1VHNIG3","Ramadas","Sometimes right earbud doesn't work.Ramadas","Reviewed in India on 27 January 2024","Right bud not satisfactory","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R2MGN1ELJVQSHP","Vaishnavi ","Bad experience for calling","Reviewed in India on 26 January 2024","Calling voice problem","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R1KMJGSFU0MUZF","Mohammed r.","Dear viewers,It's very low sound when you have to call anyone it's hearing very low voice.....","Reviewed in India on 25 January 2024","Reciver call sound very low","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R2NXGW25EQV6CI","deepak pal","1. Voice quality is below average2. On call time voice is good3. Not too much bass,Overall it's on an average","Reviewed in India on 25 January 2024","Unable adjustment to wear and voice quality is average","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R2QHO2GFPIIXIF","Sravan","It's performance is good but it doesn't fit well in my ears . I tried all three silicon outer covers but it's just a misfit and keeps falling off.","Reviewed in India on 25 January 2024","Bad fit in ears","2.0 out of 5 stars","","0","Green","with ANC"
"R2BNE5Y89X0M32","Nikunj Rakholiya","Problem started in right ear buds only after 5 days of Using.","Reviewed in India on 23 January 2024","Not recommended","2.0 out of 5 stars","","0","White","with ANC"
"R2NVR34L39P1FV","Amazon Customer","Not accepted quality and sound","Reviewed in India on 23 January 2024","Not good this product","2.0 out of 5 stars","","0","White","with ANC"
"R3R8ZEPLKCL8NX","Yousuf","I don't like it's battery backup, after 6 months of use battery will be dead within a day.","Reviewed in India on 22 January 2024","Battery Backup","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1FCHL1QS5M722","Saarika.iluri","I purchased this not long ago and it already start to have problems with charging not with the case but the airdopes.....One can work while the other also works but has charging problems.....sorry to say this but got really frustrated that I recommended this to my brother and bought it....so disappointed with you......boat...thought soo highly of you....it works super at first but not later....a waste of money and time to trying to fix it.....but I see it as a temporary one which can last a few months.","Reviewed in India on 22 January 2024","Charging issues","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R3156TSQVFYLKK","Rachana Patil","Product given to me was already used by someone else","Reviewed in India on 22 January 2024","Used product given","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R132EDUS5WDTG4","Sanglap Banerjee","They really cheapened out on the battery and made the product in such a way that the battery starts to go downhill right after the warranty period of 1 year is over.Fast forward to 1.3 years of usage the battery cannot hold charge for even 1 hour, not to mention the constant low battery beep that feels like an ear-rape.I used this for 1 hour daily at the most while working out, despite the mild usage battery gave in within an year. Guess that's what you can expect from a company that imports cheap sweat shop produced components from China and brands it as ""Made In India"".My suggestion would be to stick with good old wired earphones and end this Apple manufactured earbud hype.","Reviewed in India on 22 January 2024","Battery Life is abysmal","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R1UGYAJNN2DDG2","vishal narvariya","It's calling experience was very poor.........It's mic also not work properly during call and speaker also very poor sounding while we are on callNormally sound is ok during we are watching video or hearing a song......","Reviewed in India on 21 January 2024","About calling","2.0 out of 5 stars","","0","White","with ANC"
"R14NZX21WRMEAU","Ved","I've been using this for a while now, it's been almost 2 years. Either of the buds seem to be not charging and it is kinda wonky and disappointing","Reviewed in India on 21 January 2024","One of the buds not charging","2.0 out of 5 stars","","0","Pure White","Without ANC"
"R3K4CFJ082YHBK","harish sharma","Poor sound quality","Reviewed in India on 19 January 2024","Poor sound quality","2.0 out of 5 stars","","0","Green","with ANC"
"R3OBU7GOJIECO8","Placeholder","One ear bud stopped working in couple of months. Cost wise it's good but quality wise it's lagging same issue I had with my other Boat ear buds.","Reviewed in India on 19 January 2024","Stopped working in couple of months","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"REIJUNN2MLLGB","Rushikesh Muraharisetty","The normal 141 are better","Reviewed in India on 19 January 2024","No ANC","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R2X5CFP3YK4LOC","Amazon Customer","Not getting  paired,left ear bud always white bulb glowing","Reviewed in India on 19 January 2024","Not getting paired, left ear bud always white light glowing so unable to pair","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"RG0VOTGIE97A9","Airdopes 141","Airdopes 141 on nahi ho Rahe HaiChange karne hai","Reviewed in India on 19 January 2024","Chalu nahi ho Rahe hai","2.0 out of 5 stars","https://m.media-amazon.com/images/I/61TcLF+p4UL.jpg
https://m.media-amazon.com/images/I/71Bd2zy2lDL.jpg
https://m.media-amazon.com/images/I/71RHDqIVyML.jpg","0","Bold Black","Without ANC"
"R39FT50QGOMB9P","i ordered two times and every time cracking sound appear","cracking sound","Reviewed in India on 18 January 2024","sound","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"RL9XDLIQEJ2E2","Amit Mittal","Battery life is 7- 8 hours","Reviewed in India on 18 January 2024","Battery life","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R1UTBPDQ68EV00","CRD","Even after full charge, the play time is just two hours.. have tried 3-4 times.","Reviewed in India on 18 January 2024","Play time just two hours 👎🏾","2.0 out of 5 stars","","0","Pure White","Without ANC"
"R3HE7IY51ZXPU9","Vinayak","Can't wear them for too long and half of the it either disconnects or pauses the video I'm watching","Reviewed in India on 17 January 2024","Can't wear them for too long","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R2QC0JZKRXWUTY","The back screen colour is totally different colour than shown … it was supposed to be white but it came as blue colour ","Charging is draining too fast even after hours of charging","Reviewed in India on 17 January 2024","Charging is draining too fast","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"RQ26ZVFJFT4LF","Banupamab","I live in a noisy environment so Anc is needed. The anc is good but the controls on the earbuds are hard to operate and can be frustrating at times. I didn't like the sound quality on both of the equalizer settings. My brother has oneplus nord 2 buds and the are much better then this. But it is more expensive then this.","Reviewed in India on 16 January 2024","Anc is good but sound quality is bad","2.0 out of 5 stars","","0","Green","with ANC"
"R1TG7BNWPQEZ43","Salmanul f.","I really like the product.. I bought it on 8 May 2022. But before 1 year( before 8 May 2023) one of the speaker stated to sound badly. So i claimed the warranty and i got a new set. But after sometime the right one of the new set also stared to distort the audio... the speaker driver was compliant. I tried to Google for the spare parts. But it is not available.. The left one still works fine.. If there is a way to get speaker driver please let me know..","Reviewed in India on 16 January 2024","Is spare available?","2.0 out of 5 stars","https://m.media-amazon.com/images/I/61KXi4flFxL.jpg","0","Cider Cyan","Without ANC"
"R1UUAM3M9OJJHE","Amazon Customer","Noise cancellation is not working 😞😞😞","Reviewed in India on 15 January 2024","Noise cancellation is not working","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"RL2NWR14K45SG","Biswajit Mohanty","Loud sound","Reviewed in India on 15 January 2024","Don't buy","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R3LEDFF1HDRZN4","Bibliophile","Sound quality is just OK. Looks are good.","Reviewed in India on 15 January 2024","Average at thisnprice point.","2.0 out of 5 stars","","0","White","with ANC"
"RM2PNQW677LOW","Gopal Raul","Sound quality and blutooth connect not good.","Reviewed in India on 14 January 2024","Not good","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"RQNA0DH7P4EYX","Pankaj Verma","One side of not working most of the time.","Reviewed in India on 14 January 2024","Not working properly","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R1BKOKEEDPCQO4","PRAMOD K.","Not fit in left ear","Reviewed in India on 14 January 2024","Not fit left ear","2.0 out of 5 stars","","0","Green","with ANC"
"R1JPC7PQ16EZGT","Kapil Rakwal","Started getting issues within4 months of purchase, 1 months back started getting very low backup and now they don't even start.","Reviewed in India on 14 January 2024","Good sound but stopped working after 4 months","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R1ORK2O13O3MU4","Not good","Poor quality","Reviewed in India on 14 January 2024","Quality","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"RW5K388HZDG14","Atul Gaikwad","My boat 141 earbuds are useless and are not functioning properly","Reviewed in India on 14 January 2024","Boat","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R14U4F46UHVJN5","Venkata","it didn't last more than 2 months. looks like design flaw with left ear bud which jad stopped working for many consumers. sound quality is ok. but whats the point if we cant depend on it","Reviewed in India on 13 January 2024","durability is poor","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R30XIQBQ8XXP2K","Prince","There is cracking in voice and they are not refunding it","Reviewed in India on 13 January 2024","Product is good but warranty claim id worst","2.0 out of 5 stars","","0","Pure White","Without ANC"
"R2SAN2ES3PUAM3","Placeholder","Not good for calling.","Reviewed in India on 12 January 2024","Worst option for calling","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"RFQZYDQW94XDO","Prabhjot singh","I want to return it because I did not like sound quality and want to return however there is no options for return.","Reviewed in India on 12 January 2024","Sound quality isn’t good","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R289W5MWVDOHTI","Vidya Sagar purushotam","Sound is good 👍🙂","Reviewed in India on 10 January 2024","Good product","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R2AB9MX2JIY5CD","Jayamprakash","This is very important sound quality =100% vest  product...This amount not worth in the product 👎","Reviewed in India on 9 January 2024","Don't buy this product","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R1NJMY47KHW6XR","Aniket mahajan","Calling experience is bad, not clear volume, rest all good.","Reviewed in India on 9 January 2024","Calling experience is bad.","2.0 out of 5 stars","","0","Pure White","Without ANC"
"R312ZMCEXU4N4T","Sagato Chakraborty ","Bad product and boat sevice. Very bad","Reviewed in India on 8 January 2024","Worst product","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R2QMVSLZZ52969","Manoj kumar","Charge issue","Reviewed in India on 8 January 2024","Sound ist","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R2I4LZOM11DPWX","charging pin kharab",false,"Reviewed in India on 8 January 2024","charging pin","2.0 out of 5 stars","https://m.media-amazon.com/images/I/61Jk+CI3jtL.jpg
https://m.media-amazon.com/images/I/61WVzXZrDaL.jpg
https://m.media-amazon.com/images/I/61lmzahzY4L.jpg","0","Cider Cyan","Without ANC"
"R1N27443O2235","omprakash Swami","Left airdopes didn't working after 12 days using. What to do I now.","Reviewed in India on 8 January 2024","Airdopes not working leftside","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71oRUwNQULL.jpg","0","Cider Cyan","Without ANC"
"R1V6BJ15D5BUL5","Diago","Product is not good. Not recommended","Reviewed in India on 8 January 2024","Not good not recommended","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R2Y1ZKQ49L0NVX","Lalit Kumar","Very soon within 5 months its charging point got damaged and it is not even showing in any mobile.","Reviewed in India on 7 January 2024","I am not satisfied","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R3SB3WMWCORHKA","Ravali L.","Looking nice but some times not working","Reviewed in India on 7 January 2024","Avareg","2.0 out of 5 stars","","0","Thunder Blue","Without ANC"
"R30ERR3PVYZTXL","Amazon Customer","It stopped working within an year","Reviewed in India on 7 January 2024","Stopped working","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R18RE9JPOM1NYA","Barad yogitaben ","Sound is not properly","Reviewed in India on 5 January 2024","Sound not properly","2.0 out of 5 stars","","0","Bold Black","Without ANC"
"R174UNBACAMWLK","Jesraj J.","Hello everyone,The earphone is overpriced for its quality.And the main thing is that left ear piece will become complaint after one month. (Now its the second time my left ear piece is getting complaint after its repair. Fed up with this.) I saw so many reviews about that. Then also I bought this, now I also fall into this scam. Better buy another brand earbuds. This is not even swet resistant. Now I contacted customer service for repairing. Hope they will respond.Better go for new earbuds than this outdated model.","Reviewed in India on 5 January 2024","Guys please don't buy this product.","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R1JMO0RQIBYUYD","Shirish","Voice distortion issue. Same problem even after replacement","Reviewed in India on 5 January 2024","Quality issue","2.0 out of 5 stars","","0","Olive Green","Without ANC"
"R1AR40D86I3AHG","NANCY","Just normal bluetooth, nothing great about it","Reviewed in India on 4 January 2024","ADD MORE MONEY BUY GOOD ONE","2.0 out of 5 stars","","0","Gunmetal Black","with ANC"
"R3SAHS36U7EX65","Amazon Customer","No matter what I do, one ear pod always stops working. I have bought many thinking I did something wrong but how can all of them stop working so fast ? Don't buy till they rectify","Reviewed in India on 4 January 2024","Disfunction","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"RMQBSBXLPOZVY","Namita S","Bought two sets, both stopped working after 3 months. Not getting changed now.Voice quality: decent to listen to music or videos. Cannot be used for calling, very poor quality of sound.Overall, poor Chinese product. Invest in a product that is of better quality, even it's little expensive. Your entire money will be wasted !!!","Reviewed in India on 3 January 2024","Waste of money, poor quality airpods","2.0 out of 5 stars","","0","Cider Cyan","Without ANC"
"R2CYW59S5C8DPH","N ARAVIND SUBRAMANIAN","My experience of 1 Year usage is bad. Because, every aspects of this TWS were good in terms of Sound, Charging etc., but exactly after 10 months, It started to have issues in it. That is, delay in turning on.. it takes 5-10 mins sometimes 30mins to turn on, CTC has also not working.","Reviewed in India on 2 January 2024","After 1 year of Usage","2.0 out of 5 stars","","0","Pure White","Without ANC"
